Treatments,species,true,pred
CS-CH-DP-BT-BU,BT,0.8812797689999999,0.8260491
CS-CH-DP-BT-BU,BT,0.8432956639999999,0.80954576
CS-CH-DP-BT-BU-BV-CA,BT,0.771952514,0.8690322
CS-CH-DP-BT-BU-BV-CA,BT,0.7566428406666668,0.86406755
CS-CH-DP-BT-BU-CA,BT,0.8556562900000001,0.8759912
CS-CH-DP-BT-BU-CA,BT,0.823884028,0.86268157
CS-DP-BT-BU,BT,0.880185672,0.83976614
CS-DP-BT-BU,BT,0.8850126836666666,0.83014166
CS-DP-BT-BU-BV,BT,0.8542205095,0.85807836
CS-DP-BT-BU-BV,BT,0.8373399676666667,0.8529407
CS-DP-BT-BU-BV-CA,BT,0.6543779886666666,0.85165876
CS-DP-BT-BU-BV-CA,BT,0.672904892,0.8462899
CS-DP-BT-BV,BT,1.0794961010000002,1.0674298
CS-DP-BT-BV,BT,1.0564141366666666,1.0620728
CS-DP-BT-BV-CA,BT,1.0997645003333334,1.0437421
CS-DP-BT-BV-CA,BT,1.066017131,1.0219297
DP-BT-BU-BV,BT,0.8443227283333333,0.8428666
DP-BT-BU-BV,BT,0.8362880436666665,0.8488429
DP-BT-BU-BV-CA,BT,0.8495348859999999,0.7794092
DP-BT-BU-BV-CA,BT,0.8369103293333332,0.7626633
DP-BT-BV-CA,BT,1.0465466483333332,1.0435201
DP-BT-BV-CA,BT,1.0750140436666664,1.0115722
CDanc-BT-BU-CA,BU,0.3005979206666666,0.28489518
CDanc-BT-BU-CA,BU,0.280299824,0.31843048
CDanc-BU,BU,0.01384054,0.07206191
CDanc-BU,BU,0.2391903253333333,0.45167112
CDanc-BU,BU,0.906576979,0.55580395
CDanc-BU,BU,0.5550739336666667,0.48618662
CDanc-BU-BT,BU,0.1980428816666667,0.21348071
CDanc-BU-BV,BU,0.2951363793333333,0.37075624
CDanc-CA-BU,BU,0.3631531546666666,0.686949
CDanc-CH-BT-BU-BV,BU,0.1903032073333333,0.31485996
CDanc-CH-BT-BU-BV,BU,0.2288329756666666,0.29931423
CDanc-CH-BU,BU,0.726442987,0.68454295
CDanc-CH-BU-CA,BU,0.8270080633333333,0.6854803
CDanc-CH-BU-CA,BU,0.7725607923333332,0.720172
CDanc-CH-DP-BT-BU,BU,0.2360033016666666,0.21733536
CDanc-CH-DP-BT-BU,BU,0.2288014903333333,0.17064919
CDanc-CS-BT-BU-BV,BU,0.231113746,0.24897006
CDanc-CS-BT-BU-BV,BU,0.2296453343333333,0.21293005
CDanc-CS-BT-BU-CA,BU,0.2434409813333333,0.27702323
CDanc-CS-BT-BU-CA,BU,0.2180592803333333,0.29331183
CDanc-CS-BU,BU,0.5099948873333334,0.6430196
CDanc-CS-CH-DP-BT-BU-BV-CA,BU,0.2347722353333333,0.25280184
CDanc-CS-CH-DP-BT-BU-BV-CA,BU,0.2203035106666666,0.25439316
CDanc-CS-CH-DP-BU,BU,0.7333104313333333,0.8257675
CDanc-CS-CH-DP-BU,BU,0.6829117400000001,0.74712014
CDanc-CS-CH-DP-BU-BV,BU,0.584254756,0.64722747
CDanc-CS-CH-DP-BU-BV,BU,0.4779719863333334,0.58890676
CDanc-CS-DP-BU,BU,0.7890050013333333,0.7367728
CDanc-CS-DP-BU,BU,0.665726608,0.64478916
CDanc-CS-DP-BU-BV,BU,0.5796566586666667,0.51819974
CDanc-CS-DP-BU-BV,BU,0.4053927856666666,0.3797584
CDanc-CS-DP-BU-CA,BU,0.6999724296666666,0.7420377
CDanc-CS-DP-BU-CA,BU,0.6719134353333334,0.6082962
CDanc-DP-BT-BU-BV-CA,BU,0.2584100883333333,0.22263713
CDanc-DP-BT-BU-BV-CA,BU,0.2350497873333333,0.21689929
CDanc-DP-BU,BU,0.5910313933333333,0.6483365
CDanc-DP-BU-CA,BU,0.7394425189999999,0.72096086
CDanc-DP-BU-CA,BU,0.7030969106666666,0.5939588
CH-BU-BV-CA,BU,0.834891941,0.74268
CH-BU-BV-CA,BU,0.6719140655,0.658752
CH-DP-BT-BU,BU,0.2892418613333333,0.29487708
CH-DP-BT-BU,BU,0.2807203953333333,0.29366812
CH-DP-BT-BU-BV-CA,BU,0.3100528113333333,0.2553603
CH-DP-BT-BU-BV-CA,BU,0.2636546773333333,0.25826806
CH-DP-BU-CA,BU,1.0456962513333334,0.9067403
CH-DP-BU-CA,BU,0.9726620086666669,0.74645704
CS-BT-BU-BV,BU,0.3265745536666666,0.28549448
CS-BT-BU-BV,BU,0.329618565,0.28111997
CS-BT-BU-CA,BU,0.3701356923333334,0.28027448
CS-BT-BU-CA,BU,0.3351949366666666,0.26321658
CS-CH-BT-BU,BU,0.3155163786666666,0.3110737
CS-CH-BT-BU,BU,0.284181434,0.29109946
CS-CH-BT-BU-BV-CA,BU,0.2746505213333333,0.29402715
CS-CH-BT-BU-BV-CA,BU,0.2568185746666666,0.29796326
CS-CH-BT-BU-CA,BU,0.2851578733333333,0.31382445
CS-CH-BT-BU-CA,BU,0.2875700763333333,0.2983809
CS-CH-BU-BV,BU,0.8829448723333333,0.7090109
CS-CH-BU-BV,BU,0.7563416306666667,0.5403899
CS-CH-DP-BT-BU,BU,0.272708051,0.31312704
CS-CH-DP-BT-BU,BU,0.2675888173333333,0.32065144
CS-CH-DP-BT-BU-BV-CA,BU,0.318997774,0.23040581
CS-CH-DP-BT-BU-BV-CA,BU,0.2779267853333333,0.23069917
CS-CH-DP-BT-BU-CA,BU,0.2725550536666667,0.2784232
CS-CH-DP-BT-BU-CA,BU,0.2445285783333333,0.27282983
CS-CH-DP-BU,BU,1.004980619,1.0566223
CS-CH-DP-BU,BU,0.9155818216666668,1.463218
CS-CH-DP-BU-BV,BU,0.8173882570000001,0.7597416
CS-CH-DP-BU-BV,BU,0.5298494723333333,0.7621028
CS-CH-DP-BU-BV-CA,BU,0.7252041943333335,0.7311513
CS-CH-DP-BU-BV-CA,BU,0.551509147,0.5133292
CS-DP-BT-BU,BU,0.2588613946666666,0.2949618
CS-DP-BT-BU,BU,0.2571899266666667,0.29462084
CS-DP-BT-BU-BV,BU,0.232428733,0.25228027
CS-DP-BT-BU-BV,BU,0.258298494,0.26088908
CS-DP-BT-BU-BV-CA,BU,0.432480354,0.25461054
CS-DP-BT-BU-BV-CA,BU,0.4153231593333333,0.2650804
CS-DP-BU-BV-CA,BU,0.4469769503333333,0.71664774
CS-DP-BU-BV-CA,BU,0.4133898096666666,0.5397043
CS-DP-BU-CA,BU,1.037568111,0.94070154
CS-DP-BU-CA,BU,0.707466653,0.930987
DP-BT-BU-BV,BU,0.2456032613333333,0.26134783
DP-BT-BU-BV,BU,0.2565109539999999,0.25738016
DP-BT-BU-BV-CA,BU,0.2352768043333333,0.3110836
DP-BT-BU-BV-CA,BU,0.246084194,0.3358109
CDanc-BT,CD,0.0127847389999999,0.025972944
CDanc-BT,CD,0.086327984,0.078199126
CDanc-BT,CD,0.02711726,0.12511241
CDanc-BT,CD,0.2393335386666667,0.14848784
CDanc-BT-BU-CA,CD,0.0182523536666666,0.116123505
CDanc-BT-BU-CA,CD,0.0640484953333333,0.10700178
CDanc-BT-BV,CD,0.2361747096666666,0.1201395
CDanc-BU,CD,0.011926127,0.03060934
CDanc-BU,CD,0.1461763413333333,0.14455804
CDanc-BU,CD,0.2886230223333333,0.44206426
CDanc-BU,CD,0.5700844056666666,0.46990603
CDanc-BU-BT,CD,0.184748561,0.11315454
CDanc-BU-BV,CD,0.464533873,0.38449517
CDanc-BV,CD,0.0139836136666666,0.029450964
CDanc-BV,CD,0.104674388,0.14674939
CDanc-BV,CD,0.5454396703333333,0.5604165
CDanc-BV,CD,0.718298436,0.58346015
CDanc-CA,CD,0.0063272313333333,0.029604089
CDanc-CA,CD,0.1024425423333333,0.13782424
CDanc-CA,CD,0.549155846,0.43706492
CDanc-CA,CD,0.3728166679999999,0.4464308
CDanc-CA-BT,CD,0.098946912,0.096369706
CDanc-CA-BU,CD,0.482460442,0.31713867
CDanc-CA-BV,CD,0.866942195,0.4285198
CDanc-CA-CH,CD,0.210783265,0.38532665
CDanc-CA-CS,CD,0.4697255096666666,0.37541205
CDanc-CH,CD,0.0108755253333333,0.026927399
CDanc-CH,CD,0.1105598733333333,0.112101756
CDanc-CH,CD,0.2680235875,0.35883614
CDanc-CH-BT,CD,0.069565715,0.1731533
CDanc-CH-BT-BU-BV,CD,0.0242059263333333,0.07852616
CDanc-CH-BT-BU-BV,CD,0.1050714773333333,0.07858026
CDanc-CH-BU,CD,0.2018966666666667,0.41736236
CDanc-CH-BU-CA,CD,0.256375515,0.30594644
