Treatments,species,true,pred,stdv,n,passage
CD_DP,CS,0.0,0.0,0.0,0,22
CD_DP,CH,0.0,0.0,0.0,0,22
CD_DP,BU,0.0,0.0,0.0,0,22
CD_DP,BT,0.0,0.0,0.0,0,22
CD_DP,PV,0.0,0.0,0.0,0,22
CD_DP,EL,0.0,0.0,0.0,0,22
CD_DP,CD,0.522065248,0.18720369155216712,0.07001253237579354,0,29
CD_DP,DP,0.25773477450000004,0.2544041392131628,0.0654583321392309,0,29
CD_DP,CA,0.0,0.0,0.0,0,29
CD_DP,PC,0.0,0.0,0.0,0,29
CD_DP,CS,0.0,0.0,0.0,0,29
CD_DP,CH,0.0,0.0,0.0,0,29
CD_DP,BU,0.0,0.0,0.0,0,29
CD_DP,BT,0.0,0.0,0.0,0,29
CD_DP,PV,0.0,0.0,0.0,0,29
CD_DP,EL,0.0,0.0,0.0,0,29
CD_DP,CD,0.31760051899999997,0.18720369155216712,0.07001253237579354,0,36
CD_DP,DP,0.453582808,0.2544041392131628,0.0654583321392309,0,36
CD_DP,CA,0.0,0.0,0.0,0,36
CD_DP,PC,0.0,0.0,0.0,0,36
CD_DP,CS,0.0,0.0,0.0,0,36
CD_DP,CH,0.0,0.0,0.0,0,36
CD_DP,BU,0.0,0.0,0.0,0,36
CD_DP,BT,0.0,0.0,0.0,0,36
CD_DP,PV,0.0,0.0,0.0,0,36
CD_DP,EL,0.0,0.0,0.0,0,36
CD_EL,CD,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_EL,DP,0.0,0.0,0.0,0,1
CD_EL,CA,0.0,0.0,0.0,0,1
CD_EL,PC,0.0,0.0,0.0,0,1
CD_EL,CS,0.0,0.0,0.0,0,1
CD_EL,CH,0.0,0.0,0.0,0,1
CD_EL,BU,0.0,0.0,0.0,0,1
CD_EL,BT,0.0,0.0,0.0,0,1
CD_EL,PV,0.0,0.0,0.0,0,1
CD_EL,EL,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_EL,CD,0.5189116906666666,0.29575528453282457,0.12281337641122973,0,2
CD_EL,DP,0.0,0.0,0.0,0,2
CD_EL,CA,0.0,0.0,0.0,0,2
CD_EL,PC,0.0,0.0,0.0,0,2
CD_EL,CS,0.0,0.0,0.0,0,2
CD_EL,CH,0.0,0.0,0.0,0,2
CD_EL,BU,0.0,0.0,0.0,0,2
CD_EL,BT,0.0,0.0,0.0,0,2
CD_EL,PV,0.0,0.0,0.0,0,2
CD_EL,EL,0.1811549703333333,0.12427463215986254,0.07821875669598814,0,2
CD_EL,CD,0.6599473256666667,0.29530359719734406,0.12284624599162029,0,8
CD_EL,DP,0.0,0.0,0.0,0,8
CD_EL,CA,0.0,0.0,0.0,0,8
CD_EL,PC,0.0,0.0,0.0,0,8
CD_EL,CS,0.0,0.0,0.0,0,8
CD_EL,CH,0.0,0.0,0.0,0,8
CD_EL,BU,0.0,0.0,0.0,0,8
CD_EL,BT,0.0,0.0,0.0,0,8
CD_EL,PV,0.0,0.0,0.0,0,8
CD_EL,EL,0.15041932966666668,0.12392189800126631,0.07871008140558264,0,8
CD_EL,CD,0.550436393,0.29530359715360005,0.12284624599088177,0,15
CD_EL,DP,0.0,0.0,0.0,0,15
CD_EL,CA,0.0,0.0,0.0,0,15
CD_EL,PC,0.0,0.0,0.0,0,15
CD_EL,CS,0.0,0.0,0.0,0,15
CD_EL,CH,0.0,0.0,0.0,0,15
CD_EL,BU,0.0,0.0,0.0,0,15
CD_EL,BT,0.0,0.0,0.0,0,15
CD_EL,PV,0.0,0.0,0.0,0,15
CD_EL,EL,0.23089694,0.12392189796263235,0.07871008146250504,0,15
CD_EL,CD,0.519089549,0.29530359715360005,0.12284624599088177,0,22
CD_EL,DP,0.0,0.0,0.0,0,22
CD_EL,CA,0.0,0.0,0.0,0,22
CD_EL,PC,0.0,0.0,0.0,0,22
CD_EL,CS,0.0,0.0,0.0,0,22
CD_EL,CH,0.0,0.0,0.0,0,22
CD_EL,BU,0.0,0.0,0.0,0,22
CD_EL,BT,0.0,0.0,0.0,0,22
CD_EL,PV,0.0,0.0,0.0,0,22
CD_EL,EL,0.075510451,0.12392189796263235,0.07871008146250504,0,22
CD_EL,CD,0.500714397,0.29530359715360005,0.12284624599088177,0,29
CD_EL,DP,0.0,0.0,0.0,0,29
CD_EL,CA,0.0,0.0,0.0,0,29
CD_EL,PC,0.0,0.0,0.0,0,29
CD_EL,CS,0.0,0.0,0.0,0,29
CD_EL,CH,0.0,0.0,0.0,0,29
CD_EL,BU,0.0,0.0,0.0,0,29
CD_EL,BT,0.0,0.0,0.0,0,29
CD_EL,PV,0.0,0.0,0.0,0,29
CD_EL,EL,0.16223557700000002,0.12392189796263235,0.07871008146250504,0,29
CD_EL,CD,0.4901660445,0.29530359715360005,0.12284624599088177,0,36
CD_EL,DP,0.0,0.0,0.0,0,36
CD_EL,CA,0.0,0.0,0.0,0,36
CD_EL,PC,0.0,0.0,0.0,0,36
CD_EL,CS,0.0,0.0,0.0,0,36
CD_EL,CH,0.0,0.0,0.0,0,36
CD_EL,BU,0.0,0.0,0.0,0,36
CD_EL,BT,0.0,0.0,0.0,0,36
CD_EL,PV,0.0,0.0,0.0,0,36
CD_EL,EL,0.0641172915,0.12392189796263235,0.07871008146250504,0,36
CD_PC,CD,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_PC,DP,0.0,0.0,0.0,0,1
CD_PC,CA,0.0,0.0,0.0,0,1
CD_PC,PC,0.0027500000000000003,0.0027500000000000007,4.419421992990052e-19,0,1
CD_PC,CS,0.0,0.0,0.0,0,1
CD_PC,CH,0.0,0.0,0.0,0,1
CD_PC,BU,0.0,0.0,0.0,0,1
CD_PC,BT,0.0,0.0,0.0,0,1
CD_PC,PV,0.0,0.0,0.0,0,1
CD_PC,EL,0.0,0.0,0.0,0,1
CD_PC,CD,0.481160378,0.13412413377819235,0.06558379919145896,0,2
CD_PC,DP,0.0,0.0,0.0,0,2
CD_PC,CA,0.0,0.0,0.0,0,2
CD_PC,PC,0.41087293566666666,0.41115331014829054,0.12533597206004557,0,2
CD_PC,CS,0.0,0.0,0.0,0,2
CD_PC,CH,0.0,0.0,0.0,0,2
CD_PC,BU,0.0,0.0,0.0,0,2
