Treatments,species,true,pred,stdv,passage
CD_CA_CS,PV,0.0,0.0,0.0,1
CD_CA_CS,EL,0.0,0.0,0.0,1
CD_CA_CS,CD,0.46972550966666665,0.3420347945385753,0.04530602868058051,2
CD_CA_CS,DP,0.0,0.0,0.0,2
CD_CA_CS,CA,0.128767567,0.21350480930132945,0.051044431912002,2
CD_CA_CS,PC,0.0,0.0,0.0,2
CD_CA_CS,CS,0.012373583666666667,0.04869826115315428,0.0448263349192798,2
CD_CA_CS,CH,0.0,0.0,0.0,2
CD_CA_CS,BU,0.0,0.0,0.0,2
CD_CA_CS,BT,0.0,0.0,0.0,2
CD_CA_CS,PV,0.0,0.0,0.0,2
CD_CA_CS,EL,0.0,0.0,0.0,2
CD_CA_CS,CD,0.26424783933333335,0.3335169837148791,0.03923044560916454,8
CD_CA_CS,DP,0.0,0.0,0.0,8
CD_CA_CS,CA,0.063828556,0.21030275808364085,0.04547074938982506,8
CD_CA_CS,PC,0.0,0.0,0.0,8
CD_CA_CS,CS,0.032956915999999996,0.045086315083885005,0.04542252383605074,8
CD_CA_CS,CH,0.0,0.0,0.0,8
CD_CA_CS,BU,0.0,0.0,0.0,8
CD_CA_CS,BT,0.0,0.0,0.0,8
CD_CA_CS,PV,0.0,0.0,0.0,8
CD_CA_CS,EL,0.0,0.0,0.0,8
CD_CA_CS,CD,0.3386303726666666,0.33347285234737384,0.03919559394933114,15
CD_CA_CS,DP,0.0,0.0,0.0,15
CD_CA_CS,CA,0.20363911199999998,0.21029268115012867,0.04546152863633062,15
CD_CA_CS,PC,0.0,0.0,0.0,15
CD_CA_CS,CS,0.103297182,0.045067923297558994,0.045433614870448,15
CD_CA_CS,CH,0.0,0.0,0.0,15
CD_CA_CS,BU,0.0,0.0,0.0,15
CD_CA_CS,BT,0.0,0.0,0.0,15
CD_CA_CS,PV,0.0,0.0,0.0,15
CD_CA_CS,EL,0.0,0.0,0.0,15
CD_CA_CS,CD,0.500770961,0.33347236584357137,0.039195124399762804,22
CD_CA_CS,DP,0.0,0.0,0.0,22
CD_CA_CS,CA,0.19919242,0.21029260844026929,0.04546152237712846,22
CD_CA_CS,PC,0.0,0.0,0.0,22
CD_CA_CS,CS,0.09688661900000001,0.04506772245454379,0.04543375500127981,22
CD_CA_CS,CH,0.0,0.0,0.0,22
CD_CA_CS,BU,0.0,0.0,0.0,22
CD_CA_CS,BT,0.0,0.0,0.0,22
CD_CA_CS,PV,0.0,0.0,0.0,22
CD_CA_CS,EL,0.0,0.0,0.0,22
CD_CA_CS,CD,0.48675546599999997,0.3334723595541227,0.03919511819476282,29
CD_CA_CS,DP,0.0,0.0,0.0,29
CD_CA_CS,CA,0.2294252015,0.21029260755961957,0.045461522443852743,29
CD_CA_CS,PC,0.0,0.0,0.0,29
CD_CA_CS,CS,0.07316933049999999,0.04506771986132646,0.045433756838946154,29
CD_CA_CS,CH,0.0,0.0,0.0,29
CD_CA_CS,BU,0.0,0.0,0.0,29
CD_CA_CS,BT,0.0,0.0,0.0,29
CD_CA_CS,PV,0.0,0.0,0.0,29
CD_CA_CS,EL,0.0,0.0,0.0,29
CD_CA_CS,CD,0.30845100999999997,0.33347235947153386,0.03919511811309633,36
CD_CA_CS,DP,0.0,0.0,0.0,36
CD_CA_CS,CA,0.20244663200000002,0.21029260754813747,0.04546152244493286,36
CD_CA_CS,PC,0.0,0.0,0.0,36
CD_CA_CS,CS,0.098335693,0.04506771982727861,0.04543375686311294,36
CD_CA_CS,CH,0.0,0.0,0.0,36
CD_CA_CS,BU,0.0,0.0,0.0,36
CD_CA_CS,BT,0.0,0.0,0.0,36
CD_CA_CS,PV,0.0,0.0,0.0,36
CD_CA_CS,EL,0.0,0.0,0.0,36
CD_CA_EL,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_EL,DP,0.0,0.0,0.0,1
CD_CA_EL,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_EL,PC,0.0,0.0,0.0,1
CD_CA_EL,CS,0.0,0.0,0.0,1
CD_CA_EL,CH,0.0,0.0,0.0,1
CD_CA_EL,BU,0.0,0.0,0.0,1
CD_CA_EL,BT,0.0,0.0,0.0,1
CD_CA_EL,PV,0.0,0.0,0.0,1
CD_CA_EL,EL,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_EL,CD,0.5513830949999999,0.44484568129245816,0.02450273166831957,2
CD_CA_EL,DP,0.0,0.0,0.0,2
CD_CA_EL,CA,0.3723206706666667,0.3867241158651997,0.01902295836085127,2
CD_CA_EL,PC,0.0,0.0,0.0,2
CD_CA_EL,CS,0.0,0.0,0.0,2
CD_CA_EL,CH,0.0,0.0,0.0,2
CD_CA_EL,BU,0.0,0.0,0.0,2
CD_CA_EL,BT,0.0,0.0,0.0,2
CD_CA_EL,PV,0.0,0.0,0.0,2
CD_CA_EL,EL,0.13612957733333333,0.14175563235835997,0.04002240203625259,2
CD_CA_EL,CD,0.492510699,0.444915875316987,0.024313414733508,8
CD_CA_EL,DP,0.0,0.0,0.0,8
CD_CA_EL,CA,0.38200685599999995,0.3868598966728223,0.019129817899034826,8
CD_CA_EL,PC,0.0,0.0,0.0,8
CD_CA_EL,CS,0.0,0.0,0.0,8
CD_CA_EL,CH,0.0,0.0,0.0,8
CD_CA_EL,BU,0.0,0.0,0.0,8
CD_CA_EL,BT,0.0,0.0,0.0,8
CD_CA_EL,PV,0.0,0.0,0.0,8
CD_CA_EL,EL,0.1466991105,0.14185571652988116,0.04021850342393061,8
CD_CA_EL,CD,0.257474239,0.4449158753169857,0.024313414733507694,15
CD_CA_EL,DP,0.0,0.0,0.0,15
CD_CA_EL,CA,0.611231685,0.3868598966728212,0.019129817899034743,15
CD_CA_EL,PC,0.0,0.0,0.0,15
CD_CA_EL,CS,0.0,0.0,0.0,15
CD_CA_EL,CH,0.0,0.0,0.0,15
CD_CA_EL,BU,0.0,0.0,0.0,15
CD_CA_EL,BT,0.0,0.0,0.0,15
CD_CA_EL,PV,0.0,0.0,0.0,15
CD_CA_EL,EL,0.325127409,0.14185571652988074,0.04021850342393125,15
CD_CA_EL,CD,0.18645357,0.4449158753169857,0.024313414733507694,22
CD_CA_EL,DP,0.0,0.0,0.0,22
CD_CA_EL,CA,0.70338772,0.3868598966728212,0.019129817899034743,22
CD_CA_EL,PC,0.0,0.0,0.0,22
CD_CA_EL,CS,0.0,0.0,0.0,22
CD_CA_EL,CH,0.0,0.0,0.0,22
CD_CA_EL,BU,0.0,0.0,0.0,22
CD_CA_EL,BT,0.0,0.0,0.0,22
CD_CA_EL,PV,0.0,0.0,0.0,22
CD_CA_EL,EL,0.18905871,0.14185571652988074,0.04021850342393125,22
CD_CA_EL,CD,0.242989183,0.4449158753169857,0.024313414733507694,29
CD_CA_EL,DP,0.0,0.0,0.0,29
CD_CA_EL,CA,0.169708472,0.3868598966728212,0.019129817899034743,29
CD_CA_EL,PC,0.0,0.0,0.0,29
CD_CA_EL,CS,0.0,0.0,0.0,29
CD_CA_EL,CH,0.0,0.0,0.0,29
CD_CA_EL,BU,0.0,0.0,0.0,29
CD_CA_EL,BT,0.0,0.0,0.0,29
CD_CA_EL,PV,0.0,0.0,0.0,29
CD_CA_EL,EL,0.083702369,0.14185571652988074,0.04021850342393125,29
CD_CA_EL,CD,0.508514067,0.4449158753169857,0.024313414733507694,36
CD_CA_EL,DP,0.0,0.0,0.0,36
CD_CA_EL,CA,0.328733372,0.3868598966728212,0.019129817899034743,36
CD_CA_EL,PC,0.0,0.0,0.0,36
CD_CA_EL,CS,0.0,0.0,0.0,36
CD_CA_EL,CH,0.0,0.0,0.0,36
CD_CA_EL,BU,0.0,0.0,0.0,36
CD_CA_EL,BT,0.0,0.0,0.0,36
CD_CA_EL,PV,0.0,0.0,0.0,36
CD_CA_EL,EL,0.088185914,0.14185571652988074,0.04021850342393125,36
CD_CA_PC,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PC,DP,0.0,0.0,0.0,1
CD_CA_PC,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PC,PC,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PC,CS,0.0,0.0,0.0,1
CD_CA_PC,CH,0.0,0.0,0.0,1
CD_CA_PC,BU,0.0,0.0,0.0,1
CD_CA_PC,BT,0.0,0.0,0.0,1
CD_CA_PC,PV,0.0,0.0,0.0,1
CD_CA_PC,EL,0.0,0.0,0.0,1
CD_CA_PC,CD,0.41533511633333337,0.1895839838455707,0.029512696174816232,2
CD_CA_PC,DP,0.0,0.0,0.0,2
CD_CA_PC,CA,0.06928408533333333,0.1628014563627938,0.012190888781640041,2
CD_CA_PC,PC,0.218380783,0.18383032895491283,0.02431500379927325,2
CD_CA_PC,CS,0.0,0.0,0.0,2
CD_CA_PC,CH,0.0,0.0,0.0,2
CD_CA_PC,BU,0.0,0.0,0.0,2
CD_CA_PC,BT,0.0,0.0,0.0,2
CD_CA_PC,PV,0.0,0.0,0.0,2
CD_CA_PC,EL,0.0,0.0,0.0,2
CD_CA_PC,CD,0.415987975,0.18879746444550902,0.028655564167496057,8
CD_CA_PC,DP,0.0,0.0,0.0,8
CD_CA_PC,CA,0.05791329,0.16183983465164029,0.012167623724660633,8
CD_CA_PC,PC,0.298065376,0.18531354768850616,0.022024630788351346,8
CD_CA_PC,CS,0.0,0.0,0.0,8
CD_CA_PC,CH,0.0,0.0,0.0,8
CD_CA_PC,BU,0.0,0.0,0.0,8
CD_CA_PC,BT,0.0,0.0,0.0,8
CD_CA_PC,PV,0.0,0.0,0.0,8
CD_CA_PC,EL,0.0,0.0,0.0,8
CD_CA_PC,CD,0.001092249,0.1887974644429314,0.028655564165144393,15
CD_CA_PC,DP,0.0,0.0,0.0,15
CD_CA_PC,CA,0.739088615,0.1618398346489088,0.012167623726373242,15
CD_CA_PC,PC,0.265052469,0.18531354769502964,0.0220246307778516,15
CD_CA_PC,CS,0.0,0.0,0.0,15
CD_CA_PC,CH,0.0,0.0,0.0,15
CD_CA_PC,BU,0.0,0.0,0.0,15
CD_CA_PC,BT,0.0,0.0,0.0,15
CD_CA_PC,PV,0.0,0.0,0.0,15
CD_CA_PC,EL,0.0,0.0,0.0,15
CD_CA_PC,CD,0.0019,0.1887974644429314,0.028655564165144393,22
CD_CA_PC,DP,0.0,0.0,0.0,22
CD_CA_PC,CA,0.0043,0.1618398346489088,0.012167623726373242,22
CD_CA_PC,PC,0.0001,0.18531354769502964,0.0220246307778516,22
CD_CA_PC,CS,0.0,0.0,0.0,22
CD_CA_PC,CH,0.0,0.0,0.0,22
CD_CA_PC,BU,0.0,0.0,0.0,22
CD_CA_PC,BT,0.0,0.0,0.0,22
CD_CA_PC,PV,0.0,0.0,0.0,22
CD_CA_PC,EL,0.0,0.0,0.0,22
CD_CA_PC,CD,0.0,0.1887974644429314,0.028655564165144393,29
CD_CA_PC,DP,0.0,0.0,0.0,29
CD_CA_PC,CA,0.0,0.1618398346489088,0.012167623726373242,29
CD_CA_PC,PC,0.0,0.18531354769502964,0.0220246307778516,29
CD_CA_PC,CS,0.0,0.0,0.0,29
CD_CA_PC,CH,0.0,0.0,0.0,29
CD_CA_PC,BU,0.0,0.0,0.0,29
CD_CA_PC,BT,0.0,0.0,0.0,29
CD_CA_PC,PV,0.0,0.0,0.0,29
CD_CA_PC,EL,0.0,0.0,0.0,29
CD_CA_PC,CD,0.004318579,0.1887974644429314,0.028655564165144393,36
CD_CA_PC,DP,0.0,0.0,0.0,36
CD_CA_PC,CA,0.018508195,0.1618398346489088,0.012167623726373242,36
CD_CA_PC,PC,0.014806556,0.18531354769502964,0.0220246307778516,36
CD_CA_PC,CS,0.0,0.0,0.0,36
CD_CA_PC,CH,0.0,0.0,0.0,36
CD_CA_PC,BU,0.0,0.0,0.0,36
CD_CA_PC,BT,0.0,0.0,0.0,36
CD_CA_PC,PV,0.0,0.0,0.0,36
CD_CA_PC,EL,0.0,0.0,0.0,36
CD_CA_PV,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PV,DP,0.0,0.0,0.0,1
CD_CA_PV,CA,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PV,PC,0.0,0.0,0.0,1
CD_CA_PV,CS,0.0,0.0,0.0,1
CD_CA_PV,CH,0.0,0.0,0.0,1
CD_CA_PV,BU,0.0,0.0,0.0,1
CD_CA_PV,BT,0.0,0.0,0.0,1
CD_CA_PV,PV,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CA_PV,EL,0.0,0.0,0.0,1
CD_CA_PV,CD,0.866942195,0.3495733142130228,0.0719361772605508,2
CD_CA_PV,DP,0.0,0.0,0.0,2
CD_CA_PV,CA,0.27386860366666665,0.801166366708371,0.03231825021220107,2
CD_CA_PV,PC,0.0,0.0,0.0,2
CD_CA_PV,CS,0.0,0.0,0.0,2
CD_CA_PV,CH,0.0,0.0,0.0,2
CD_CA_PV,BU,0.0,0.0,0.0,2
CD_CA_PV,BT,0.0,0.0,0.0,2
CD_CA_PV,PV,0.251655901,0.26994520464300087,0.05642629808260932,2
CD_CA_PV,EL,0.0,0.0,0.0,2
CD_CA_PV,CD,0.12004740666666668,0.34961004002395163,0.0718633757425805,8
CD_CA_PV,DP,0.0,0.0,0.0,8
CD_CA_PV,CA,0.576148515,0.8010448702224453,0.032191870014056885,8
CD_CA_PV,PC,0.0,0.0,0.0,8
CD_CA_PV,CS,0.0,0.0,0.0,8
CD_CA_PV,CH,0.0,0.0,0.0,8
CD_CA_PV,BU,0.0,0.0,0.0,8
CD_CA_PV,BT,0.0,0.0,0.0,8
CD_CA_PV,PV,0.36187076900000004,0.26990678335711077,0.05645641575035916,8
CD_CA_PV,EL,0.0,0.0,0.0,8
CD_CA_PV,CD,0.1452365575,0.34961004002395163,0.0718633757425805,15
CD_CA_PV,DP,0.0,0.0,0.0,15
CD_CA_PV,CA,1.2278588095,0.8010448702224453,0.032191870014056885,15
CD_CA_PV,PC,0.0,0.0,0.0,15
CD_CA_PV,CS,0.0,0.0,0.0,15
CD_CA_PV,CH,0.0,0.0,0.0,15
CD_CA_PV,BU,0.0,0.0,0.0,15
CD_CA_PV,BT,0.0,0.0,0.0,15
CD_CA_PV,PV,0.1285879665,0.26990678335711077,0.05645641575035916,15
CD_CA_PV,EL,0.0,0.0,0.0,15
CD_CA_PV,CD,0.2814500195,0.34961004002395163,0.0718633757425805,22
CD_CA_PV,DP,0.0,0.0,0.0,22
CD_CA_PV,CA,1.043934784,0.8010448702224453,0.032191870014056885,22
CD_CA_PV,PC,0.0,0.0,0.0,22
CD_CA_PV,CS,0.0,0.0,0.0,22
CD_CA_PV,CH,0.0,0.0,0.0,22
CD_CA_PV,BU,0.0,0.0,0.0,22
CD_CA_PV,BT,0.0,0.0,0.0,22
CD_CA_PV,PV,0.151315197,0.26990678335711077,0.05645641575035916,22
CD_CA_PV,EL,0.0,0.0,0.0,22
CD_CA_PV,CD,0.229746348,0.34961004002395163,0.0718633757425805,29
CD_CA_PV,DP,0.0,0.0,0.0,29
CD_CA_PV,CA,0.972531851,0.8010448702224453,0.032191870014056885,29
CD_CA_PV,PC,0.0,0.0,0.0,29
CD_CA_PV,CS,0.0,0.0,0.0,29
CD_CA_PV,CH,0.0,0.0,0.0,29
CD_CA_PV,BU,0.0,0.0,0.0,29
CD_CA_PV,BT,0.0,0.0,0.0,29
CD_CA_PV,PV,0.019221806,0.26990678335711077,0.05645641575035916,29
CD_CA_PV,EL,0.0,0.0,0.0,29
CD_CA_PV,CD,0.192664047,0.34961004002395163,0.0718633757425805,36
CD_CA_PV,DP,0.0,0.0,0.0,36
CD_CA_PV,CA,1.128213712,0.8010448702224453,0.032191870014056885,36
CD_CA_PV,PC,0.0,0.0,0.0,36
CD_CA_PV,CS,0.0,0.0,0.0,36
CD_CA_PV,CH,0.0,0.0,0.0,36
CD_CA_PV,BU,0.0,0.0,0.0,36
CD_CA_PV,BT,0.0,0.0,0.0,36
CD_CA_PV,PV,0.045605527,0.26990678335711077,0.05645641575035916,36
CD_CA_PV,EL,0.0,0.0,0.0,36
CD_CH,CD,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CH,DP,0.0,0.0,0.0,1
CD_CH,CA,0.0,0.0,0.0,1
CD_CH,PC,0.0,0.0,0.0,1
CD_CH,CS,0.0,0.0,0.0,1
CD_CH,CH,0.0027500000000000003,0.0027499999999999994,9.059297892880886e-19,1
CD_CH,BU,0.0,0.0,0.0,1
CD_CH,BT,0.0,0.0,0.0,1
CD_CH,PV,0.0,0.0,0.0,1
CD_CH,EL,0.0,0.0,0.0,1
CD_CH,CD,0.3121314826666666,0.21381468072644658,0.07349093717456902,2
CD_CH,DP,0.0,0.0,0.0,2
CD_CH,CA,0.0,0.0,0.0,2
CD_CH,PC,0.0,0.0,0.0,2
CD_CH,CS,0.0,0.0,0.0,2
CD_CH,CH,0.17363518133333333,0.0420782585067859,0.034029500826667405,2
CD_CH,BU,0.0,0.0,0.0,2
CD_CH,BT,0.0,0.0,0.0,2
CD_CH,PV,0.0,0.0,0.0,2
CD_CH,EL,0.0,0.0,0.0,2
CD_CH,CD,0.288039873,0.22523894964680014,0.07471517413216562,8
CD_CH,DP,0.0,0.0,0.0,8
CD_CH,CA,0.0,0.0,0.0,8
CD_CH,PC,0.0,0.0,0.0,8
CD_CH,CS,0.0,0.0,0.0,8
CD_CH,CH,0.0017267913333333332,0.027267189828037146,0.03212882525321134,8
CD_CH,BU,0.0,0.0,0.0,8
CD_CH,BT,0.0,0.0,0.0,8
CD_CH,PV,0.0,0.0,0.0,8
CD_CH,EL,0.0,0.0,0.0,8
CD_CH,CD,0.419904552,0.22596895023454175,0.07515800751694827,15
CD_CH,DP,0.0,0.0,0.0,15
CD_CH,CA,0.0,0.0,0.0,15
CD_CH,PC,0.0,0.0,0.0,15
CD_CH,CS,0.0,0.0,0.0,15
CD_CH,CH,0.0031621143333333337,0.026436168399893312,0.032707692698375035,15
CD_CH,BU,0.0,0.0,0.0,15
CD_CH,BT,0.0,0.0,0.0,15
CD_CH,PV,0.0,0.0,0.0,15
CD_CH,EL,0.0,0.0,0.0,15
CD_CH,CD,0.48171173533333334,0.226179647603314,0.07534372330926342,22
CD_CH,DP,0.0,0.0,0.0,22
CD_CH,CA,0.0,0.0,0.0,22
CD_CH,PC,0.0,0.0,0.0,22
CD_CH,CS,0.0,0.0,0.0,22
CD_CH,CH,0.0008215953333333332,0.026213978444977585,0.0328740974539908,22
CD_CH,BU,0.0,0.0,0.0,22
CD_CH,BT,0.0,0.0,0.0,22
CD_CH,PV,0.0,0.0,0.0,22
CD_CH,EL,0.0,0.0,0.0,22
CD_CH,CD,0.34971597433333335,0.22628439427684488,0.07543890782906397,29
CD_CH,DP,0.0,0.0,0.0,29
CD_CH,CA,0.0,0.0,0.0,29
CD_CH,PC,0.0,0.0,0.0,29
CD_CH,CS,0.0,0.0,0.0,29
CD_CH,CH,1.7366666666666668e-5,0.026103598474010687,0.03295976171923725,29
CD_CH,BU,0.0,0.0,0.0,29
CD_CH,BT,0.0,0.0,0.0,29
CD_CH,PV,0.0,0.0,0.0,29
CD_CH,EL,0.0,0.0,0.0,29
CD_CH_BT,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BT,DP,0.0,0.0,0.0,1
CD_CH_BT,CA,0.0,0.0,0.0,1
CD_CH_BT,PC,0.0,0.0,0.0,1
CD_CH_BT,CS,0.0,0.0,0.0,1
CD_CH_BT,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BT,BU,0.0,0.0,0.0,1
CD_CH_BT,BT,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BT,PV,0.0,0.0,0.0,1
CD_CH_BT,EL,0.0,0.0,0.0,1
CD_CH_BT,CD,0.069565715,0.04276920179854513,0.03032402257203139,2
CD_CH_BT,DP,0.0,0.0,0.0,2
CD_CH_BT,CA,0.0,0.0,0.0,2
CD_CH_BT,PC,0.0,0.0,0.0,2
CD_CH_BT,CS,0.0,0.0,0.0,2
CD_CH_BT,CH,0.12693638299999999,0.05544915062049121,0.018393394880335732,2
CD_CH_BT,BU,0.0,0.0,0.0,2
CD_CH_BT,BT,0.9952312170000001,0.9948648690050912,0.05023818682746084,2
CD_CH_BT,PV,0.0,0.0,0.0,2
CD_CH_BT,EL,0.0,0.0,0.0,2
CD_CH_BT,CD,0.00026037533333333335,0.03797485558950934,0.03805606302612795,8
CD_CH_BT,DP,0.0,0.0,0.0,8
CD_CH_BT,CA,0.0,0.0,0.0,8
CD_CH_BT,PC,0.0,0.0,0.0,8
CD_CH_BT,CS,0.0,0.0,0.0,8
CD_CH_BT,CH,0.036386988333333335,0.06115309209750641,0.023355125038449897,8
CD_CH_BT,BU,0.0,0.0,0.0,8
CD_CH_BT,BT,0.8162859883333334,0.9925010257633381,0.036346717237075506,8
CD_CH_BT,PV,0.0,0.0,0.0,8
CD_CH_BT,EL,0.0,0.0,0.0,8
CD_CH_BT,CD,0.0016860243333333333,0.0374126307088524,0.03848442614481143,15
CD_CH_BT,DP,0.0,0.0,0.0,15
CD_CH_BT,CA,0.0,0.0,0.0,15
CD_CH_BT,PC,0.0,0.0,0.0,15
CD_CH_BT,CS,0.0,0.0,0.0,15
CD_CH_BT,CH,0.069102751,0.061987102190832345,0.023339312280262998,15
CD_CH_BT,BU,0.0,0.0,0.0,15
CD_CH_BT,BT,1.0356112243333333,0.9909503819466674,0.03642490778632646,15
CD_CH_BT,PV,0.0,0.0,0.0,15
CD_CH_BT,EL,0.0,0.0,0.0,15
CD_CH_BT,CD,0.0009103186666666666,0.037181765734732704,0.03859740960257022,22
CD_CH_BT,DP,0.0,0.0,0.0,22
CD_CH_BT,CA,0.0,0.0,0.0,22
CD_CH_BT,PC,0.0,0.0,0.0,22
CD_CH_BT,CS,0.0,0.0,0.0,22
CD_CH_BT,CH,0.041694732333333324,0.062447159864767086,0.023304986935106513,22
CD_CH_BT,BU,0.0,0.0,0.0,22
CD_CH_BT,BT,1.214594949,0.9901811544258954,0.036573485055955965,22
CD_CH_BT,PV,0.0,0.0,0.0,22
CD_CH_BT,EL,0.0,0.0,0.0,22
CD_CH_BT,CD,7.072199999999999e-5,0.03701779201670003,0.03865479271969249,29
CD_CH_BT,DP,0.0,0.0,0.0,29
CD_CH_BT,CA,0.0,0.0,0.0,29
CD_CH_BT,PC,0.0,0.0,0.0,29
CD_CH_BT,CS,0.0,0.0,0.0,29
CD_CH_BT,CH,0.05811668933333334,0.06282982957044592,0.02330732638016727,29
CD_CH_BT,BU,0.0,0.0,0.0,29
CD_CH_BT,BT,1.0548125496666667,0.9895814939631039,0.03677408986706565,29
CD_CH_BT,PV,0.0,0.0,0.0,29
CD_CH_BT,EL,0.0,0.0,0.0,29
CD_CH_BT,CD,4.5457e-5,0.03688305346420213,0.03869353911394238,36
CD_CH_BT,DP,0.0,0.0,0.0,36
CD_CH_BT,CA,0.0,0.0,0.0,36
CD_CH_BT,PC,0.0,0.0,0.0,36
CD_CH_BT,CS,0.0,0.0,0.0,36
CD_CH_BT,CH,0.05677727533333334,0.0631712500303854,0.023353520700465712,36
CD_CH_BT,BU,0.0,0.0,0.0,36
CD_CH_BT,BT,0.7836105823333334,0.9890619326483231,0.03702360836855341,36
CD_CH_BT,PV,0.0,0.0,0.0,36
CD_CH_BT,EL,0.0,0.0,0.0,36
CD_CH_BU,CD,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BU,DP,0.0,0.0,0.0,1
CD_CH_BU,CA,0.0,0.0,0.0,1
CD_CH_BU,PC,0.0,0.0,0.0,1
CD_CH_BU,CS,0.0,0.0,0.0,1
CD_CH_BU,CH,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BU,BU,0.0018333330000000001,0.0018333329999999997,4.529648946440443e-19,1
CD_CH_BU,BT,0.0,0.0,0.0,1
CD_CH_BU,PV,0.0,0.0,0.0,1
CD_CH_BU,EL,0.0,0.0,0.0,1
CD_CH_BU,CD,0.2018966666666667,0.13827211304651024,0.059817885962275275,2
CD_CH_BU,DP,0.0,0.0,0.0,2
CD_CH_BU,CA,0.0,0.0,0.0,2
CD_CH_BU,PC,0.0,0.0,0.0,2
CD_CH_BU,CS,0.0,0.0,0.0,2
CD_CH_BU,CH,0.19766038766666663,0.07633550395849266,0.015642763830973374,2
CD_CH_BU,BU,0.726442987,0.44595018184021157,0.04529878992362239,2
CD_CH_BU,BT,0.0,0.0,0.0,2
CD_CH_BU,PV,0.0,0.0,0.0,2
CD_CH_BU,EL,0.0,0.0,0.0,2
CD_CH_BU,CD,0.36022978,0.15269906836594732,0.06611043020143119,8
CD_CH_BU,DP,0.0,0.0,0.0,8
CD_CH_BU,CA,0.0,0.0,0.0,8
CD_CH_BU,PC,0.0,0.0,0.0,8
CD_CH_BU,CS,0.0,0.0,0.0,8
CD_CH_BU,CH,0.0036371566666666666,0.06989849953490222,0.028051515433916714,8
CD_CH_BU,BU,0.063699736,0.43854852053201515,0.03364302182686562,8
CD_CH_BU,BT,0.0,0.0,0.0,8
CD_CH_BU,PV,0.0,0.0,0.0,8
CD_CH_BU,EL,0.0,0.0,0.0,8
CD_CH_BU,CD,0.3349684475,0.15272830680286273,0.06612493949895923,15
CD_CH_BU,DP,0.0,0.0,0.0,15
CD_CH_BU,CA,0.0,0.0,0.0,15
CD_CH_BU,PC,0.0,0.0,0.0,15
CD_CH_BU,CS,0.0,0.0,0.0,15
CD_CH_BU,CH,0.0426954795,0.06947810175095154,0.028059216511023537,15
CD_CH_BU,BU,0.3422194065,0.43937969519790054,0.03351064013590359,15
CD_CH_BU,BT,0.0,0.0,0.0,15
CD_CH_BU,PV,0.0,0.0,0.0,15
CD_CH_BU,EL,0.0,0.0,0.0,15
CD_CH_BU,CD,0.0488747875,0.15272869340100717,0.06612508854011656,22
CD_CH_BU,DP,0.0,0.0,0.0,22
CD_CH_BU,CA,0.0,0.0,0.0,22
CD_CH_BU,PC,0.0,0.0,0.0,22
CD_CH_BU,CS,0.0,0.0,0.0,22
CD_CH_BU,CH,0.081971931,0.06923974981983404,0.028082550818108225,22
CD_CH_BU,BU,0.677653281,0.43988402896546447,0.03355598650392999,22
CD_CH_BU,BT,0.0,0.0,0.0,22
CD_CH_BU,PV,0.0,0.0,0.0,22
CD_CH_BU,EL,0.0,0.0,0.0,22
CD_CH_BU,CD,0.118592449,0.15272869813738185,0.06612509027502021,29
CD_CH_BU,DP,0.0,0.0,0.0,29
CD_CH_BU,CA,0.0,0.0,0.0,29
CD_CH_BU,PC,0.0,0.0,0.0,29
CD_CH_BU,CS,0.0,0.0,0.0,29
CD_CH_BU,CH,0.107762089,0.0690912985046365,0.02810920101854684,29
CD_CH_BU,BU,0.426445451,0.4401988256904961,0.03363029560957237,29
CD_CH_BU,BT,0.0,0.0,0.0,29
CD_CH_BU,PV,0.0,0.0,0.0,29
CD_CH_BU,EL,0.0,0.0,0.0,29
CD_CH_BU,CD,0.110387225,0.1527286981945625,0.0661250902957658,36
CD_CH_BU,DP,0.0,0.0,0.0,36
CD_CH_BU,CA,0.0,0.0,0.0,36
CD_CH_BU,PC,0.0,0.0,0.0,36
CD_CH_BU,CS,0.0,0.0,0.0,36
CD_CH_BU,CH,0.049337649,0.06899661067311944,0.02813109581940161,36
CD_CH_BU,BU,0.459808442,0.44039970077365415,0.03369607676844191,36
CD_CH_BU,BT,0.0,0.0,0.0,36
CD_CH_BU,PV,0.0,0.0,0.0,36
CD_CH_BU,EL,0.0,0.0,0.0,36
