Treatments,species,true,pred
CH-DP-BT-BU-BV-CA,BT,0.8129144949999999,0.822694
CH-DP-BT-BU-BV-CA,BT,0.8086059533333333,0.79403526
CS-BT-BU-BV,BT,0.7484752063333334,0.82179266
CS-BT-BU-BV,BT,0.7623571239999999,0.8358898
CS-BT-BU-CA,BT,0.760218939,0.8760679
CS-BT-BU-CA,BT,0.8192246470000001,0.87621546
CS-BT-BV-CA,BT,1.016049432,1.0109475
CS-BT-BV-CA,BT,1.010873854666667,0.9990241
CS-CH-BT-BU,BT,0.861526892,0.82368654
CS-CH-BT-BU,BT,0.882383908,0.8286248
CS-CH-BT-BU-BV-CA,BT,0.807435714,0.7786353
CS-CH-BT-BU-BV-CA,BT,0.8147868633333334,0.799369
CS-CH-BT-BU-CA,BT,0.8883526313333333,0.81819266
CS-CH-BT-BU-CA,BT,0.8633133503333333,0.8186798
CS-CH-BT-CA,BT,1.178254097,1.0075222
CS-CH-BT-CA,BT,1.108827871,0.9202943
CS-CH-DP-BT-BU,BT,0.8812797689999999,0.8755225
CS-CH-DP-BT-BU,BT,0.8432956639999999,0.8700814
CS-CH-DP-BT-BU-BV-CA,BT,0.771952514,0.81900233
CS-CH-DP-BT-BU-BV-CA,BT,0.7566428406666668,0.7991643
CS-CH-DP-BT-BU-CA,BT,0.8556562900000001,0.87807417
CS-CH-DP-BT-BU-CA,BT,0.823884028,0.8635089
CS-DP-BT-BU,BT,0.880185672,0.88625413
CS-DP-BT-BU,BT,0.8850126836666666,0.86318624
CS-DP-BT-BU-BV,BT,0.8542205095,0.85906345
CS-DP-BT-BU-BV,BT,0.8373399676666667,0.8468384
CS-DP-BT-BU-BV-CA,BT,0.6543779886666666,0.8526622
CS-DP-BT-BU-BV-CA,BT,0.672904892,0.84160995
CS-DP-BT-BV,BT,1.0794961010000002,1.086655
CS-DP-BT-BV,BT,1.0564141366666666,1.0918254
CS-DP-BT-BV-CA,BT,1.0997645003333334,1.0450481
CS-DP-BT-BV-CA,BT,1.066017131,1.0251946
DP-BT-BU-BV,BT,0.8443227283333333,0.83327705
DP-BT-BU-BV,BT,0.8362880436666665,0.8454955
DP-BT-BU-BV-CA,BT,0.8495348859999999,0.82365626
DP-BT-BU-BV-CA,BT,0.8369103293333332,0.8010574
DP-BT-BV-CA,BT,1.0465466483333332,1.025642
DP-BT-BV-CA,BT,1.0750140436666664,0.9939341
CDanc-BT-BU-CA,BU,0.3005979206666666,0.2711206
CDanc-BT-BU-CA,BU,0.280299824,0.2910585
CDanc-BU,BU,0.01384054,0.07403298
CDanc-BU,BU,0.2391903253333333,0.469303
