Treatments,species,true,pred
DP-BT-BU-BV-CA,BU,0.246084194,0.26896873
CDevo-BT,CD,0.0224344963333333,0.037997887
CDevo-BT-BU-CA,CD,0.0092200583333333,0.043498576
CDevo-BT-BU-CA,CD,0.0121897073333333,0.01714933
CDevo-BU,CD,0.1254756443333333,0.2269233
CDevo-BU,CD,0.1527559293333333,0.24034952
CDevo-BV,CD,0.175068369,0.17186508
CDevo-BV,CD,0.0775786286666666,0.09383814
CDevo-CA,CD,0.5302282253333334,0.53372455
CDevo-CA,CD,0.442348192,0.4794046
CDevo-CH,CD,0.580083056,0.54797125
CDevo-CH,CD,0.5010483246666667,0.5901455
CDevo-CH-BT-BU-BV,CD,0.0071021003333333,0.032060653
CDevo-CH-BT-BU-BV,CD,0.023429132,0.010661478
CDevo-CH-BU-CA,CD,0.1190618853333333,0.17083062
CDevo-CH-BU-CA,CD,0.0850300876666666,0.2259402
CDevo-CH-DP-BT-BU,CD,0.0191242529999999,0.032358423
CDevo-CH-DP-BT-BU,CD,0.0435927936666666,0.018497352
CDevo-CH-DP-CA,CD,0.2938009026666666,0.4238353
CDevo-CH-DP-CA,CD,0.35862626,0.32736987
CDevo-CS,CD,0.523109023,0.51531863
CDevo-CS,CD,0.4188728533333334,0.5708951
CDevo-CS-BT-BU-BV,CD,0.009680579,0.01838567
CDevo-CS-BT-BU-BV,CD,0.0260544696666666,0.0031171176
CDevo-CS-BT-BU-CA,CD,0.0115383143333333,0.022323659
CDevo-CS-BT-BU-CA,CD,0.0201131066666666,0.004076358
CDevo-CS-BT-BV-CA,CD,0.0134205076666666,0.011709129
CDevo-CS-BT-BV-CA,CD,0.021894632,0.0008579566
CDevo-CS-BV-CA,CD,0.1658043623333333,0.18558341
CDevo-CS-BV-CA,CD,0.0806591966666666,0.08039709
CDevo-CS-CA,CD,0.4545891066666667,0.452659
CDevo-CS-CA,CD,0.3788717904999999,0.39376017
CDevo-CS-CH-CA,CD,0.4321580713333333,0.48326945
CDevo-CS-CH-CA,CD,0.4589409769999999,0.48590708
CDevo-CS-CH-DP,CD,0.381909398,0.3548321
CDevo-CS-CH-DP,CD,0.3719292596666667,0.29738843
CDevo-CS-CH-DP-BT-BU-BV-CA,CD,0.0113490373333333,0.010420179
CDevo-CS-CH-DP-BT-BU-BV-CA,CD,0.0169641746666666,0.00086990854
CDevo-CS-CH-DP-BU,CD,0.1456442873333333,0.12047854
CDevo-CS-CH-DP-BU,CD,0.2353593603333333,0.19642577
CDevo-CS-CH-DP-BU-BV,CD,0.0850275113333333,0.089874074
CDevo-CS-CH-DP-BU-BV,CD,0.0624598556666666,0.05482612
CDevo-CS-DP-BT,CD,0.0232422196666666,0.027289836
CDevo-CS-DP-BT,CD,0.035470943,0.015253035
CDevo-CS-DP-BT-BV-CA,CD,0.016282735,0.02713327
CDevo-CS-DP-BT-BV-CA,CD,0.0304459523333333,0.006338724
CDevo-CS-DP-BU,CD,0.1174391903333333,0.1200207
CDevo-CS-DP-BU,CD,0.214100991,0.121135645
CDevo-CS-DP-BU-BV,CD,0.0801205553333333,0.10162152
CDevo-CS-DP-BU-BV,CD,0.0726210176666666,0.062379353
CDevo-CS-DP-BU-CA,CD,0.145381621,0.12642124
CDevo-CS-DP-BU-CA,CD,0.192876998,0.07069069
CDevo-CS-DP-BV-CA,CD,0.1351870393333333,0.14314713
CDevo-CS-DP-BV-CA,CD,0.0970956406666666,0.06490528
CDevo-CS-DP-CA,CD,0.2588776416666666,0.36866865
CDevo-CS-DP-CA,CD,0.2861570336666666,0.28402564
CDevo-DP,CD,0.3898117543333333,0.38739684
CDevo-DP,CD,0.39755514,0.37425047
CDevo-DP-BT-BU-BV-CA,CD,0.0133788113333333,0.010918739
CDevo-DP-BT-BU-BV-CA,CD,0.0208088856666666,0.0013638993
CDevo-DP-BT-CA,CD,0.0190468903333333,0.048788346
CDevo-DP-BT-CA,CD,0.0185283213333333,0.036163066
CDevo-DP-BU-CA,CD,0.1179624596666666,0.1687715
CDevo-DP-BU-CA,CD,0.1485107946666667,0.20930612
CDevo-BV,BV,1.045298303,1.0707405
CDevo-BV,BV,1.1055547303333333,1.0834017
CDevo-CH-BT-BU-BV,BV,0.1362473086666666,0.07417829
CDevo-CH-BT-BU-BV,BV,0.0355993756666666,0.04550889
CDevo-CS-BT-BU-BV,BV,0.086650115,0.08605195
CDevo-CS-BT-BU-BV,BV,0.0621182503333333,0.046803907
CDevo-CS-BT-BV-CA,BV,0.195661479,0.14204985
CDevo-CS-BT-BV-CA,BV,0.100250371,0.08863766
CDevo-CS-BV-CA,BV,0.9903155486666668,0.87542063
CDevo-CS-BV-CA,BV,1.0249850306666666,0.85305756
CDevo-CS-CH-DP-BT-BU-BV-CA,BV,0.030343472,0.06896517
CDevo-CS-CH-DP-BT-BU-BV-CA,BV,0.0401817893333333,0.034052007
CDevo-CS-CH-DP-BU-BV,BV,0.2443302733333333,0.31059846
CDevo-CS-CH-DP-BU-BV,BV,0.5405466286666667,0.57642585
CDevo-CS-DP-BT-BV-CA,BV,0.0687255309999999,0.08844362
CDevo-CS-DP-BT-BV-CA,BV,0.0702320613333333,0.052397247
CDevo-CS-DP-BU-BV,BV,0.2999309136666667,0.315106
CDevo-CS-DP-BU-BV,BV,0.5826803486666666,0.67589074
CDevo-CS-DP-BV-CA,BV,0.916166588,0.88520193
CDevo-CS-DP-BV-CA,BV,0.8690385593333333,0.8637663
CDevo-DP-BT-BU-BV-CA,BV,0.0528590273333333,0.07634891
CDevo-DP-BT-BU-BV-CA,BV,0.053060715,0.035893895
CH-BU-BV-CA,BV,0.2162316126666666,0.22960164
CH-BU-BV-CA,BV,0.414616481,0.31398183
CH-DP-BT-BU-BV-CA,BV,0.0254561843333333,0.06530634
CH-DP-BT-BU-BV-CA,BV,0.0406046363333333,0.0010584955
CH-DP-BV-CA,BV,0.9144954666666668,0.896484
CH-DP-BV-CA,BV,0.931739352,1.0082188
CS-BT-BU-BV,BV,0.0560888626666666,0.09153789
CS-BT-BU-BV,BV,0.0272102723333333,0.047243964
CS-BT-BV-CA,BV,0.1170685326666666,0.17845578
CS-BT-BV-CA,BV,0.0707714806666666,0.14217155
CS-CH-BT-BU-BV-CA,BV,0.077953656,0.08760839
CS-CH-BT-BU-BV-CA,BV,0.0451852863333333,0.04076351
CS-CH-BU-BV,BV,0.1681639083333333,0.32620102
CS-CH-BU-BV,BV,0.325670478,0.48888874
CS-CH-BV-CA,BV,0.8430321833333334,0.93167895
CS-CH-BV-CA,BV,1.012612555,0.91186404
CS-CH-DP-BT-BU-BV-CA,BV,0.0228337773333333,0.061615355
CS-CH-DP-BT-BU-BV-CA,BV,0.0297728953333333,0.03054358
CS-CH-DP-BU-BV,BV,0.2177576716666666,0.30497965
CS-CH-DP-BU-BV,BV,0.506499039,0.46748075
CS-CH-DP-BU-BV-CA,BV,0.2439969246666666,0.24968559
CS-CH-DP-BU-BV-CA,BV,0.4031135736666666,0.42616075
CS-CH-DP-BV-CA,BV,0.8834214399999999,0.8708563
CS-CH-DP-BV-CA,BV,0.8408658473333334,0.97996694
CS-DP-BT-BU-BV,BV,0.0789513665,0.070048325
CS-DP-BT-BU-BV,BV,0.0427832533333333,0.045214403
CS-DP-BT-BU-BV-CA,BV,0.0286709559999999,0.054764885
CS-DP-BT-BU-BV-CA,BV,0.0294887343333333,0.023048677
CS-DP-BT-BV,BV,0.0518562405,0.06619329
CS-DP-BT-BV,BV,0.0614053553333333,0.02148258
CS-DP-BT-BV-CA,BV,0.0644002506666666,0.09122889
CS-DP-BT-BV-CA,BV,0.0407065845,0.055799928
CS-DP-BU-BV-CA,BV,0.5433888476666666,0.25020167
CS-DP-BU-BV-CA,BV,0.4299024279999999,0.42919227
DP-BT-BU-BV,BV,0.061455877,0.073587455
DP-BT-BU-BV,BV,0.0477577673333333,0.00094408536
DP-BT-BU-BV-CA,BV,0.0466779566666666,0.07245029
DP-BT-BU-BV-CA,BV,0.0331867386666666,0.034117654
DP-BT-BV-CA,BV,0.0958387973333333,0.071837656
DP-BT-BV-CA,BV,0.055494804,0.032565694
CDevo-CS,CS,0.0606576513333333,0.03873353
CDevo-CS,CS,0.083393807,0.023376679
CDevo-CS-BT-BU-BV,CS,0.0047190613333333,0.0015954524
CDevo-CS-BT-BU-BV,CS,0.0062381133333333,5.872443e-05
